train/loss,step
399.45001220703125,44461
418.243408203125,44462
373.2557373046875,44463
456.8040771484375,44464
342.2318420410156,44465
432.236328125,44466
486.52850341796875,44467
392.9450378417969,44468
460.4564514160156,44469
406.5284423828125,44470
547.1500854492188,44471
445.897216796875,44472
487.3194274902344,44473
496.43731689453125,44474
457.51556396484375,44475
369.4952087402344,44476
395.30841064453125,44477
385.5786437988281,44478
428.710693359375,44479
429.64208984375,44480
369.4716796875,44481
371.301025390625,44482
362.31658935546875,44483
502.65423583984375,44484
412.95452880859375,44485
417.0745849609375,44486
358.143310546875,44487
372.8135070800781,44488
475.6904296875,44489
411.4085998535156,44490
392.41943359375,44491
419.32086181640625,44492
428.6173400878906,44493
379.4267272949219,44494
438.31842041015625,44495
394.53875732421875,44496
325.22662353515625,44497
378.1295166015625,44498
458.1878967285156,44499
438.15631103515625,44500
447.7584228515625,44501
363.4928283691406,44502
431.7569885253906,44503
456.1263122558594,44504
403.3953552246094,44505
428.70294189453125,44506
481.4770202636719,44507
365.50469970703125,44508
337.96453857421875,44509
403.10491943359375,44510
402.48944091796875,44511
438.09423828125,44512
426.63873291015625,44513
425.3694763183594,44514
523.7623291015625,44515
382.6009521484375,44516
387.3005065917969,44517
379.6268310546875,44518
400.33367919921875,44519
495.35931396484375,44520
434.7928771972656,44521
417.10491943359375,44522
415.46826171875,44523
379.03173828125,44524
371.91070556640625,44525
395.328857421875,44526
460.9046325683594,44527
462.60797119140625,44528
384.05120849609375,44529
362.53558349609375,44530
376.9551696777344,44531
384.0936584472656,44532
480.1239318847656,44533
407.41180419921875,44534
403.6265563964844,44535
407.0486145019531,44536
459.65496826171875,44537
409.58074951171875,44538
374.4483337402344,44539
387.297607421875,44540
302.576904296875,44541
400.4605712890625,44542
376.12872314453125,44543
434.8470153808594,44544
450.1337890625,44545
365.7623596191406,44546
389.19024658203125,44547
439.767822265625,44548
394.6054382324219,44549
386.897705078125,44550
338.16351318359375,44551
475.519287109375,44552
435.5927734375,44553
407.4693298339844,44554
339.7577209472656,44555
426.5030517578125,44556
374.7490234375,44557
337.103271484375,44558
319.871337890625,44559
447.11529541015625,44560
462.58251953125,44561
374.0140686035156,44562
325.9625244140625,44563
451.96148681640625,44564
449.97479248046875,44565
424.46258544921875,44566
432.09576416015625,44567
400.0265197753906,44568
403.1842041015625,44569
550.706787109375,44570
385.1550598144531,44571
422.1709289550781,44572
505.633056640625,44573
479.6220397949219,44574
496.04815673828125,44575
422.63165283203125,44576
396.92230224609375,44577
416.1750183105469,44578
519.2318725585938,44579
437.2273254394531,44580
392.2602233886719,44581
513.6036376953125,44582
405.5038146972656,44583
440.6733703613281,44584
415.0794982910156,44585
430.7187805175781,44586
400.49554443359375,44587
370.29937744140625,44588
412.691162109375,44589
513.8944702148438,44590
441.12347412109375,44591
440.78021240234375,44592
443.7599182128906,44593
421.2942810058594,44594
481.19769287109375,44595
445.10009765625,44596
367.5107421875,44597
417.78411865234375,44598
400.75244140625,44599
367.2983093261719,44600
315.3564453125,44601
372.68231201171875,44602
359.8162841796875,44603
437.2232666015625,44604
416.8635559082031,44605
366.4978332519531,44606
389.87738037109375,44607
463.90411376953125,44608
445.3761291503906,44609
436.72637939453125,44610
417.17529296875,44611
404.08843994140625,44612
341.0837097167969,44613
488.11785888671875,44614
350.6468505859375,44615
429.6845703125,44616
384.04266357421875,44617
401.19134521484375,44618
439.388916015625,44619
374.4401550292969,44620
440.13189697265625,44621
366.9641418457031,44622
404.26885986328125,44623
414.0155029296875,44624
414.92218017578125,44625
483.00909423828125,44626
375.4189147949219,44627
437.02716064453125,44628
368.46759033203125,44629
481.55560302734375,44630
386.74871826171875,44631
387.79840087890625,44632
391.1767883300781,44633
421.40496826171875,44634
460.4027099609375,44635
309.09613037109375,44636
485.22357177734375,44637
319.60076904296875,44638
380.8822326660156,44639
407.6046447753906,44640
388.20159912109375,44641
409.15362548828125,44642
427.21923828125,44643
335.3671875,44644
370.2543029785156,44645
413.56671142578125,44646
514.9487915039062,44647
420.7571105957031,44648
374.455322265625,44649
385.14019775390625,44650
381.252197265625,44651
534.7171630859375,44652
419.6011962890625,44653
378.90313720703125,44654
332.05426025390625,44655
429.4108581542969,44656
395.70867919921875,44657
360.9154052734375,44658
402.234130859375,44659
467.17388916015625,44660
398.90557861328125,44661
443.89984130859375,44662
356.4217529296875,44663
355.4230041503906,44664
351.2984619140625,44665
475.5935974121094,44666
506.40484619140625,44667
375.73291015625,44668
395.4909362792969,44669
428.679931640625,44670
439.24493408203125,44671
370.1734924316406,44672
348.27392578125,44673
374.8604736328125,44674
429.6114501953125,44675
425.7906494140625,44676
369.29608154296875,44677
436.2928466796875,44678
374.3802490234375,44679
458.39996337890625,44680
415.0914306640625,44681
423.9592590332031,44682
483.616943359375,44683
520.799072265625,44684
486.785400390625,44685
422.4996643066406,44686
388.74151611328125,44687
390.27789306640625,44688
422.1112060546875,44689
388.8358154296875,44690
436.21893310546875,44691
424.2999267578125,44692
439.67669677734375,44693
370.86077880859375,44694
339.42193603515625,44695
379.51739501953125,44696
373.2619323730469,44697
321.4761047363281,44698
340.7416076660156,44699
372.56488037109375,44700
473.31060791015625,44701
364.5254211425781,44702
436.26019287109375,44703
444.9801940917969,44704
388.86529541015625,44705
456.023193359375,44706
446.43963623046875,44707
472.1636962890625,44708
474.6629638671875,44709
468.33038330078125,44710
399.08538818359375,44711
309.3404846191406,44712
522.5259399414062,44713
365.752197265625,44714
353.15008544921875,44715
441.96148681640625,44716
454.20306396484375,44717
410.0523681640625,44718
506.597900390625,44719
415.42572021484375,44720
359.5228271484375,44721
411.3507385253906,44722
437.0074462890625,44723
361.4681091308594,44724
328.253662109375,44725
386.95751953125,44726
382.76409912109375,44727
493.4084167480469,44728
434.2168884277344,44729
489.1900634765625,44730
440.20550537109375,44731
374.9494323730469,44732
397.1804504394531,44733
321.28619384765625,44734
422.29095458984375,44735
407.8768005371094,44736
444.6475524902344,44737
450.0664978027344,44738
467.90716552734375,44739
394.76434326171875,44740
366.33465576171875,44741
377.33514404296875,44742
347.0456848144531,44743
359.40936279296875,44744
433.9101257324219,44745
374.49053955078125,44746
370.59521484375,44747
339.250732421875,44748
394.582763671875,44749
368.4872741699219,44750
372.96026611328125,44751
407.5187072753906,44752
416.28369140625,44753
329.57659912109375,44754
396.0258483886719,44755
434.77606201171875,44756
468.13873291015625,44757
373.23291015625,44758
409.30438232421875,44759
408.36053466796875,44760
409.2958679199219,44761
392.8915710449219,44762
396.2999572753906,44763
427.01885986328125,44764
336.9609375,44765
374.20025634765625,44766
402.93499755859375,44767
415.7158203125,44768
383.8385314941406,44769
461.95367431640625,44770
477.5190734863281,44771
360.895263671875,44772
399.7769470214844,44773
392.9516296386719,44774
345.6561279296875,44775
440.22528076171875,44776
367.3531494140625,44777
393.7614440917969,44778
389.0513610839844,44779
346.13134765625,44780
397.2113037109375,44781
316.5926513671875,44782
393.8318176269531,44783
422.3950500488281,44784
419.8261413574219,44785
573.3242797851562,44786
348.90106201171875,44787
321.76422119140625,44788
446.22369384765625,44789
337.3011169433594,44790
376.5922546386719,44791
427.168701171875,44792
392.07965087890625,44793
499.68218994140625,44794
314.4122619628906,44795
436.9444274902344,44796
404.01849365234375,44797
352.955322265625,44798
418.42755126953125,44799
488.31085205078125,44800
400.4355773925781,44801
462.1693115234375,44802
409.29571533203125,44803
414.9979553222656,44804
418.31158447265625,44805
458.4348449707031,44806
422.78912353515625,44807
387.8116760253906,44808
389.8985595703125,44809
403.4173278808594,44810
466.47491455078125,44811
332.1123352050781,44812
378.57342529296875,44813
430.259033203125,44814
358.51153564453125,44815
421.45318603515625,44816
494.128173828125,44817
348.4000244140625,44818
466.6839599609375,44819
412.2511291503906,44820
385.5320739746094,44821
415.3505859375,44822
406.07513427734375,44823
411.7730712890625,44824
424.88055419921875,44825
463.3103942871094,44826
392.80853271484375,44827
419.2578125,44828
406.8359069824219,44829
428.72808837890625,44830
432.3800354003906,44831
444.13897705078125,44832
439.07952880859375,44833
353.7666015625,44834
438.7908630371094,44835
395.623291015625,44836
408.8208312988281,44837
418.37060546875,44838
410.27398681640625,44839
466.9703369140625,44840
404.8406677246094,44841
368.0726318359375,44842
375.72784423828125,44843
482.2956848144531,44844
419.73284912109375,44845
353.3850402832031,44846
342.866943359375,44847
391.60601806640625,44848
381.8203430175781,44849
376.6850891113281,44850
410.1729431152344,44851
360.1884765625,44852
380.27130126953125,44853
398.42401123046875,44854
403.87744140625,44855
386.818115234375,44856
376.8921203613281,44857
371.57733154296875,44858
430.8335876464844,44859
339.32550048828125,44860
390.83209228515625,44861
412.9610900878906,44862
307.4610595703125,44863
441.5838623046875,44864
359.27459716796875,44865
329.6607971191406,44866
346.79083251953125,44867
431.99224853515625,44868
427.6360778808594,44869
370.97222900390625,44870
467.67431640625,44871
399.78863525390625,44872
402.3009338378906,44873
387.5989990234375,44874
389.9524230957031,44875
442.03350830078125,44876
419.9931945800781,44877
373.41156005859375,44878
382.99237060546875,44879
412.8295593261719,44880
403.4732971191406,44881
469.2959289550781,44882
376.78472900390625,44883
426.0617370605469,44884
357.32562255859375,44885
430.0128173828125,44886
483.4679870605469,44887
379.631591796875,44888
419.07025146484375,44889
478.7732238769531,44890
498.84783935546875,44891
343.39007568359375,44892
426.75885009765625,44893
370.831787109375,44894
423.81549072265625,44895
394.78900146484375,44896
371.2362060546875,44897
391.8134460449219,44898
362.24493408203125,44899
347.938232421875,44900
403.7962951660156,44901
413.518310546875,44902
375.6107482910156,44903
392.2283020019531,44904
349.978515625,44905
380.27728271484375,44906
513.484375,44907
337.80322265625,44908
344.3664245605469,44909
348.1650390625,44910
343.42974853515625,44911
373.1396484375,44912
386.09698486328125,44913
417.1454772949219,44914
479.436279296875,44915
289.7340393066406,44916
445.95550537109375,44917
512.7271728515625,44918
416.7087097167969,44919
501.4521179199219,44920
413.0901794433594,44921
497.32330322265625,44922
412.3867492675781,44923
316.89605712890625,44924
380.073486328125,44925
424.17132568359375,44926
389.7855529785156,44927
404.10498046875,44928
509.53125,44929
490.108642578125,44930
404.14990234375,44931
373.05377197265625,44932
425.566650390625,44933
484.98065185546875,44934
398.34808349609375,44935
409.6321716308594,44936
514.2210083007812,44937
442.1087341308594,44938
396.2210998535156,44939
450.8212585449219,44940
388.2987060546875,44941
393.9034423828125,44942
440.07806396484375,44943
342.052978515625,44944
368.3265075683594,44945
374.1574401855469,44946
424.54681396484375,44947
429.8031311035156,44948
422.5140380859375,44949
445.10015869140625,44950
419.4212646484375,44951
445.14581298828125,44952
400.0135192871094,44953
359.609375,44954
356.4348449707031,44955
454.3155517578125,44956
397.33758544921875,44957
328.41009521484375,44958
372.5361328125,44959
388.01983642578125,44960
420.8053894042969,44961
443.3870849609375,44962
492.58203125,44963
431.8813171386719,44964
382.620849609375,44965
388.1939697265625,44966
428.41375732421875,44967
430.3135986328125,44968
345.07818603515625,44969
403.6688232421875,44970
401.55657958984375,44971
373.455078125,44972
455.155517578125,44973
491.3665466308594,44974
396.45477294921875,44975
481.57977294921875,44976
467.22943115234375,44977
447.8187255859375,44978
374.59417724609375,44979
482.4187316894531,44980
441.60687255859375,44981
400.1922302246094,44982
430.9305419921875,44983
347.5859375,44984
396.6706237792969,44985
431.46551513671875,44986
388.6578369140625,44987
461.5224609375,44988
422.1614685058594,44989
400.86859130859375,44990
447.5693359375,44991
412.8146057128906,44992
451.5711669921875,44993
408.3236083984375,44994
391.95587158203125,44995
389.62591552734375,44996
373.19256591796875,44997
372.21905517578125,44998
398.6783447265625,44999
402.38140869140625,45000
456.4921875,45001
361.42730712890625,45002
420.3771057128906,45003
449.3206787109375,45004
470.4256591796875,45005
338.6138610839844,45006
402.8392333984375,45007
373.16534423828125,45008
447.8929138183594,45009
501.90692138671875,45010
336.63043212890625,45011
444.197021484375,45012
417.5774841308594,45013
362.12060546875,45014
470.5335388183594,45015
483.3888244628906,45016
442.13128662109375,45017
358.1282653808594,45018
417.68719482421875,45019
346.9495849609375,45020
378.3498229980469,45021
314.835205078125,45022
343.80816650390625,45023
351.7706604003906,45024
407.71240234375,45025
458.8583068847656,45026
373.91986083984375,45027
382.0533752441406,45028
391.779052734375,45029
470.7662048339844,45030
388.4142761230469,45031
434.248291015625,45032
460.06463623046875,45033
381.5388488769531,45034
407.11712646484375,45035
394.6999816894531,45036
371.5772705078125,45037
403.1141052246094,45038
375.3436584472656,45039
408.6495361328125,45040
377.9190673828125,45041
381.21331787109375,45042
447.2635498046875,45043
393.47393798828125,45044
372.486572265625,45045
394.6189270019531,45046
428.7036437988281,45047
339.78204345703125,45048
438.42547607421875,45049
310.4747619628906,45050
391.88568115234375,45051
440.96820068359375,45052
366.64630126953125,45053
409.19866943359375,45054
424.91455078125,45055
452.7823486328125,45056
363.33343505859375,45057
443.9732666015625,45058
474.11419677734375,45059
363.16796875,45060
385.4311218261719,45061
305.11273193359375,45062
430.70782470703125,45063
494.70770263671875,45064
429.25714111328125,45065
451.32635498046875,45066
497.9497375488281,45067
399.68426513671875,45068
449.56640625,45069
376.1320495605469,45070
426.73089599609375,45071
409.09588623046875,45072
348.6932373046875,45073
387.647216796875,45074
370.793701171875,45075
318.49761962890625,45076
340.24853515625,45077
345.6595153808594,45078
366.9716796875,45079
391.32550048828125,45080
382.5694885253906,45081
422.7684326171875,45082
399.23272705078125,45083
371.00823974609375,45084
428.19482421875,45085
366.3859558105469,45086
410.5709228515625,45087
394.8485107421875,45088
410.2486877441406,45089
499.1204528808594,45090
445.92144775390625,45091
427.25006103515625,45092
428.0914611816406,45093
314.402587890625,45094
346.2490539550781,45095
343.092041015625,45096
467.7687683105469,45097
396.4144287109375,45098
372.4598083496094,45099
429.43341064453125,45100
372.5812683105469,45101
431.80963134765625,45102
519.201904296875,45103
509.5874938964844,45104
373.11187744140625,45105
390.92742919921875,45106
435.19427490234375,45107
400.0837707519531,45108
392.03790283203125,45109
436.0472717285156,45110
356.49176025390625,45111
462.592529296875,45112
335.85833740234375,45113
516.051025390625,45114
349.174560546875,45115
366.42950439453125,45116
435.02484130859375,45117
452.6777038574219,45118
367.40704345703125,45119
338.56475830078125,45120
407.5752258300781,45121
358.1778259277344,45122
498.170166015625,45123
367.64031982421875,45124
474.34967041015625,45125
373.3528137207031,45126
437.0429382324219,45127
421.464111328125,45128
376.2732849121094,45129
371.7037353515625,45130
348.6220703125,45131
432.00146484375,45132
357.8818664550781,45133
400.7375793457031,45134
424.81414794921875,45135
371.4520263671875,45136
397.1834716796875,45137
383.9840393066406,45138
366.02667236328125,45139
402.0609436035156,45140
315.4570617675781,45141
405.9552001953125,45142
425.7935791015625,45143
412.6781005859375,45144
379.6873779296875,45145
376.5697021484375,45146
382.8476867675781,45147
391.06005859375,45148
339.8257141113281,45149
408.9571533203125,45150
397.1708984375,45151
376.38739013671875,45152
483.75140380859375,45153
341.95440673828125,45154
332.8849792480469,45155
346.57373046875,45156
425.1373596191406,45157
430.30438232421875,45158
360.1001281738281,45159
354.83978271484375,45160
428.33203125,45161
418.8916015625,45162
409.35540771484375,45163
335.4098205566406,45164
332.7212219238281,45165
374.9310302734375,45166
391.76220703125,45167
406.9674377441406,45168
446.7732849121094,45169
443.7340087890625,45170
416.16986083984375,45171
368.3880920410156,45172
364.442626953125,45173
394.92431640625,45174
380.47686767578125,45175
409.35479736328125,45176
487.63018798828125,45177
326.72589111328125,45178
370.97503662109375,45179
358.039306640625,45180
392.13800048828125,45181
347.3079833984375,45182
385.2076416015625,45183
446.67041015625,45184
458.41082763671875,45185
354.7892761230469,45186
466.72479248046875,45187
399.767578125,45188
451.7762145996094,45189
426.2924499511719,45190
446.40399169921875,45191
376.72479248046875,45192
420.0074462890625,45193
443.8111572265625,45194
431.02783203125,45195
408.2149963378906,45196
475.44830322265625,45197
412.9248352050781,45198
361.6026611328125,45199
458.617919921875,45200
412.4023132324219,45201
371.47784423828125,45202
401.0660400390625,45203
454.4678649902344,45204
435.277587890625,45205
363.27008056640625,45206
404.1441345214844,45207
364.8129577636719,45208
394.0921325683594,45209
403.2146301269531,45210
441.06158447265625,45211
437.84375,45212
398.87445068359375,45213
338.1683654785156,45214
404.12628173828125,45215
410.136474609375,45216
446.582763671875,45217
379.65814208984375,45218
397.91748046875,45219
465.0196228027344,45220
384.9006042480469,45221
344.20721435546875,45222
417.2523498535156,45223
362.22955322265625,45224
474.77703857421875,45225
391.5868835449219,45226
457.45489501953125,45227
438.955322265625,45228
368.1094970703125,45229
392.3642883300781,45230
421.5579833984375,45231
479.9326171875,45232
408.44219970703125,45233
361.86529541015625,45234
442.64190673828125,45235
446.4558410644531,45236
352.7021179199219,45237
356.9853515625,45238
407.1451110839844,45239
445.13623046875,45240
429.1026916503906,45241
446.005859375,45242
440.5278015136719,45243
371.8348388671875,45244
378.6146240234375,45245
465.7838439941406,45246
416.74725341796875,45247
376.810546875,45248
393.30303955078125,45249
444.23486328125,45250
337.8724060058594,45251
412.3758544921875,45252
428.10552978515625,45253
430.02423095703125,45254
399.466552734375,45255
371.0581970214844,45256
382.96844482421875,45257
405.19830322265625,45258
445.5751953125,45259
383.45501708984375,45260
429.6284484863281,45261
446.6833190917969,45262
402.59454345703125,45263
413.17626953125,45264
358.2677917480469,45265
343.9507751464844,45266
438.2809753417969,45267
379.60986328125,45268
388.66180419921875,45269
532.2344970703125,45270
346.8370361328125,45271
384.26141357421875,45272
354.9681091308594,45273
409.0871887207031,45274
460.53570556640625,45275
432.1700744628906,45276
516.432373046875,45277
345.54193115234375,45278
382.7882080078125,45279
349.1479797363281,45280
388.9718933105469,45281
388.36639404296875,45282
396.96282958984375,45283
369.5094909667969,45284
406.11102294921875,45285
433.22698974609375,45286
452.39373779296875,45287
415.3995361328125,45288
412.36138916015625,45289
479.948974609375,45290
326.9168701171875,45291
421.65838623046875,45292
413.85675048828125,45293
387.9234924316406,45294
458.0875244140625,45295
359.0679016113281,45296
496.49072265625,45297
384.1813659667969,45298
506.4080810546875,45299
400.9981689453125,45300
434.31005859375,45301
354.01666259765625,45302
432.0126953125,45303
438.6825866699219,45304
382.3165283203125,45305
420.11444091796875,45306
444.48760986328125,45307
435.38323974609375,45308
368.721923828125,45309
399.067626953125,45310
431.0384216308594,45311
350.5875244140625,45312
416.12664794921875,45313
381.1131591796875,45314
375.54656982421875,45315
355.1210632324219,45316
357.6986083984375,45317
356.913818359375,45318
367.63201904296875,45319
419.5689392089844,45320
360.28656005859375,45321
391.4957580566406,45322
409.4847717285156,45323
479.72161865234375,45324
422.99188232421875,45325
436.6915283203125,45326
466.7796630859375,45327
455.60430908203125,45328
367.81787109375,45329
430.97772216796875,45330
364.6025695800781,45331
375.4988098144531,45332
334.82183837890625,45333
356.57562255859375,45334
389.602783203125,45335
413.9112854003906,45336
391.1790771484375,45337
458.3478698730469,45338
372.57806396484375,45339
438.75653076171875,45340
381.7867431640625,45341
415.50152587890625,45342
315.70697021484375,45343
441.4609375,45344
362.4692687988281,45345
519.6551513671875,45346
433.23748779296875,45347
347.97332763671875,45348
496.42828369140625,45349
455.0967712402344,45350
488.33837890625,45351
429.952880859375,45352
421.8782958984375,45353
434.25726318359375,45354
443.214111328125,45355
422.95172119140625,45356
505.525634765625,45357
432.6854248046875,45358
450.8987121582031,45359
445.03436279296875,45360
359.6612548828125,45361
435.98699951171875,45362
416.0989990234375,45363
411.11865234375,45364
378.2162170410156,45365
424.834716796875,45366
374.26446533203125,45367
391.21917724609375,45368
497.873779296875,45369
442.071533203125,45370
495.8112487792969,45371
398.8780517578125,45372
362.91064453125,45373
410.8359680175781,45374
376.52911376953125,45375
392.6878662109375,45376
379.22100830078125,45377
338.1179504394531,45378
373.08355712890625,45379
507.8003845214844,45380
512.8455810546875,45381
409.857177734375,45382
502.1722717285156,45383
437.85296630859375,45384
430.39105224609375,45385
400.809326171875,45386
414.9019775390625,45387
484.4176940917969,45388
458.5397033691406,45389
455.12286376953125,45390
371.6111145019531,45391
503.67950439453125,45392
331.614501953125,45393
549.35205078125,45394
475.0370178222656,45395
489.50213623046875,45396
409.7564697265625,45397
491.175048828125,45398
400.7608642578125,45399
430.3995361328125,45400
388.1160583496094,45401
358.7080078125,45402
457.74908447265625,45403
477.6558532714844,45404
377.44915771484375,45405
346.9796447753906,45406
373.4093017578125,45407
454.94219970703125,45408
490.54046630859375,45409
428.5864562988281,45410
432.3724365234375,45411
407.0343017578125,45412
395.93756103515625,45413
462.7132568359375,45414
428.1083984375,45415
374.33203125,45416
358.205078125,45417
425.3010559082031,45418
376.64202880859375,45419
507.14453125,45420
439.43603515625,45421
345.34320068359375,45422
388.9151916503906,45423
411.5047607421875,45424
415.3545837402344,45425
445.280517578125,45426
338.2430114746094,45427
415.59649658203125,45428
336.092041015625,45429
466.8002624511719,45430
448.193603515625,45431
367.83642578125,45432
451.5950012207031,45433
370.44708251953125,45434
393.40216064453125,45435
390.82061767578125,45436
414.28076171875,45437
334.66937255859375,45438
333.455810546875,45439
404.06915283203125,45440
416.7947998046875,45441
384.8733215332031,45442
349.5108947753906,45443
516.4425659179688,45444
373.5784912109375,45445
374.2115478515625,45446
416.2701110839844,45447
434.7076416015625,45448
343.95703125,45449
355.98236083984375,45450
373.6732177734375,45451
457.25421142578125,45452
341.8875427246094,45453
445.89825439453125,45454
377.7125244140625,45455
430.1253356933594,45456
373.303955078125,45457
431.42584228515625,45458
353.73333740234375,45459
438.57525634765625,45460
362.898193359375,45461
412.59820556640625,45462
307.0858459472656,45463
446.1712646484375,45464
379.5602111816406,45465
422.53375244140625,45466
457.32305908203125,45467
455.05914306640625,45468
432.9151611328125,45469
459.5816345214844,45470
419.7734375,45471
471.34967041015625,45472
454.1300048828125,45473
396.60711669921875,45474
372.17706298828125,45475
370.3777770996094,45476
428.99432373046875,45477
388.60479736328125,45478
288.6286926269531,45479
468.5691833496094,45480
367.3697509765625,45481
316.10400390625,45482
359.6180419921875,45483
454.593017578125,45484
425.46820068359375,45485
355.97589111328125,45486
417.52459716796875,45487
457.03680419921875,45488
384.2713317871094,45489
392.31072998046875,45490
474.81304931640625,45491
352.2355651855469,45492
393.54669189453125,45493
422.8479919433594,45494
385.7702331542969,45495
395.1082763671875,45496
445.5387878417969,45497
418.1067199707031,45498
397.34051513671875,45499
453.0926513671875,45500
336.80035400390625,45501
390.6477355957031,45502
437.28607177734375,45503
442.3887023925781,45504
359.9700927734375,45505
390.7073059082031,45506
379.0267333984375,45507
441.0487060546875,45508
367.90130615234375,45509
448.0361328125,45510
442.030517578125,45511
448.1211242675781,45512
409.40655517578125,45513
361.4667663574219,45514
387.3392028808594,45515
493.1564025878906,45516
377.5600280761719,45517
423.0793762207031,45518
427.4391784667969,45519
420.22900390625,45520
458.73687744140625,45521
412.625244140625,45522
467.1631774902344,45523
419.9756774902344,45524
392.070556640625,45525
480.62078857421875,45526
364.6947937011719,45527
434.5164794921875,45528
414.3055725097656,45529
399.80963134765625,45530
431.8366394042969,45531
418.8145751953125,45532
397.7445068359375,45533
383.5650939941406,45534
431.96112060546875,45535
414.54803466796875,45536
437.73797607421875,45537
393.6361083984375,45538
410.47430419921875,45539
361.66796875,45540
360.4563293457031,45541
509.1783752441406,45542
354.1611022949219,45543
431.79638671875,45544
430.067626953125,45545
442.0320739746094,45546
375.26116943359375,45547
392.572021484375,45548
418.5324401855469,45549
397.1856384277344,45550
455.8330383300781,45551
422.0877380371094,45552
578.132568359375,45553
353.7347106933594,45554
426.5078125,45555
484.54071044921875,45556
380.68902587890625,45557
434.352783203125,45558
373.41741943359375,45559
364.6933898925781,45560
452.6296691894531,45561
403.4056396484375,45562
439.0894470214844,45563
366.5174560546875,45564
441.6786804199219,45565
395.2286376953125,45566
383.6029357910156,45567
416.4217224121094,45568
429.9505920410156,45569
401.4842834472656,45570
453.68341064453125,45571
407.5387268066406,45572
372.08734130859375,45573
426.2475280761719,45574
364.1937561035156,45575
390.2367858886719,45576
445.43243408203125,45577
402.52679443359375,45578
393.60455322265625,45579
525.7720947265625,45580
453.8475341796875,45581
377.51971435546875,45582
419.0437316894531,45583
450.5671081542969,45584
413.88482666015625,45585
393.5342712402344,45586
423.09161376953125,45587
378.84173583984375,45588
468.1240234375,45589
375.6441650390625,45590
330.0521240234375,45591
477.03997802734375,45592
349.5458679199219,45593
399.3253173828125,45594
318.71429443359375,45595
391.8061218261719,45596
373.5973815917969,45597
318.9941101074219,45598
410.7202453613281,45599
365.353515625,45600
397.43341064453125,45601
361.1549072265625,45602
527.6593017578125,45603
434.2437744140625,45604
346.276611328125,45605
400.7554016113281,45606
481.94427490234375,45607
372.5445251464844,45608
415.801513671875,45609
391.5965881347656,45610
358.9707336425781,45611
441.0289001464844,45612
425.3319396972656,45613
418.6230773925781,45614
383.97021484375,45615
440.3709716796875,45616
341.95343017578125,45617
413.5643310546875,45618
396.5914306640625,45619
321.117431640625,45620
412.1090087890625,45621
422.7931823730469,45622
491.530029296875,45623
442.5950927734375,45624
414.41802978515625,45625
365.57305908203125,45626
436.1727294921875,45627
422.2198486328125,45628
391.3826904296875,45629
393.09478759765625,45630
368.0220947265625,45631
411.904052734375,45632
473.32037353515625,45633
399.60394287109375,45634
466.6665344238281,45635
407.57318115234375,45636
395.30572509765625,45637
396.4820556640625,45638
393.367431640625,45639
380.3841552734375,45640
523.03271484375,45641
412.07659912109375,45642
439.21905517578125,45643
382.0820007324219,45644
417.93719482421875,45645
334.06085205078125,45646
393.86602783203125,45647
459.59246826171875,45648
495.91510009765625,45649
383.94000244140625,45650
444.62005615234375,45651
411.1329345703125,45652
443.6971740722656,45653
433.4759826660156,45654
490.33282470703125,45655
409.35888671875,45656
346.5821533203125,45657
410.5587158203125,45658
423.14007568359375,45659
336.2354736328125,45660
379.850830078125,45661
511.83441162109375,45662
393.25360107421875,45663
335.18438720703125,45664
399.9189453125,45665
501.18133544921875,45666
457.01458740234375,45667
393.00762939453125,45668
367.5321350097656,45669
427.09423828125,45670
363.8282470703125,45671
398.5389709472656,45672
395.95147705078125,45673
374.415283203125,45674
370.8350830078125,45675
464.52685546875,45676
387.77996826171875,45677
474.4841003417969,45678
420.2562255859375,45679
389.3661193847656,45680
452.59722900390625,45681
437.7016906738281,45682
453.4942932128906,45683
474.9801940917969,45684
398.8287048339844,45685
340.47650146484375,45686
511.02337646484375,45687
433.46136474609375,45688
441.484619140625,45689
367.55426025390625,45690
367.114013671875,45691
459.0315856933594,45692
430.078125,45693
386.96368408203125,45694
361.6617431640625,45695
366.441162109375,45696
388.5382080078125,45697
380.0714111328125,45698
471.85711669921875,45699
381.0699768066406,45700
359.467041015625,45701
387.3279724121094,45702
465.5343933105469,45703
408.2670593261719,45704
466.1143798828125,45705
472.71270751953125,45706
446.2701110839844,45707
450.14599609375,45708
382.12261962890625,45709
437.677001953125,45710
445.2130432128906,45711
347.5500183105469,45712
434.5213623046875,45713
407.60687255859375,45714
408.7249450683594,45715
410.6087646484375,45716
333.431640625,45717
354.80157470703125,45718
382.2547302246094,45719
472.08245849609375,45720
432.6947937011719,45721
404.5913391113281,45722
348.03851318359375,45723
404.42388916015625,45724
468.46893310546875,45725
391.9624328613281,45726
310.56866455078125,45727
300.76470947265625,45728
440.23028564453125,45729
320.6772766113281,45730
405.41693115234375,45731
373.90130615234375,45732
533.9536743164062,45733
429.47845458984375,45734
404.93267822265625,45735
514.2565307617188,45736
370.0772399902344,45737
384.99029541015625,45738
348.4239196777344,45739
410.854736328125,45740
366.4439392089844,45741
505.2364196777344,45742
422.9963073730469,45743
464.740478515625,45744
389.70794677734375,45745
427.849609375,45746
362.6994934082031,45747
348.08648681640625,45748
322.66107177734375,45749
395.8960876464844,45750
378.4753723144531,45751
422.9657287597656,45752
332.9130859375,45753
484.32354736328125,45754
467.72509765625,45755
421.6545715332031,45756
494.8216857910156,45757
